49,1666562931.406452__file_24.wav,1666562931.406452__file_24.ogg,2022-10-23 22:08:50.427925+00,WAV,OGG,PROCESSED,1,2022-10-23 22:12:25.503956+00
51,1666562932.728191__file_1.mp3,1666562932.728191__file_1.aac,2022-10-23 22:08:52.411988+00,MP3,AAC,PROCESSED,1,2022-10-23 22:12:30.996102+00
52,1666562933.013994__file_2.mp3,1666562933.013994__file_2.aac,2022-10-23 22:08:52.742097+00,MP3,AAC,PROCESSED,1,2022-10-23 22:12:35.284441+00
53,1666562933.308594__file_3.mp3,1666562933.308594__file_3.aac,2022-10-23 22:08:53.020737+00,MP3,AAC,PROCESSED,1,2022-10-23 22:12:39.257398+00
54,1666562933.605574__file_4.mp3,1666562933.605574__file_4.ogg,2022-10-23 22:08:53.401559+00,MP3,OGG,PROCESSED,1,2022-10-23 22:12:43.274428+00
56,1666562934.040272__file_6.mp3,1666562934.040272__file_6.wav,2022-10-23 22:08:53.861955+00,MP3,WAV,PROCESSED,1,2022-10-23 22:12:48.941405+00
57,1666562934.298548__file_7.mp3,1666562934.298548__file_7.wav,2022-10-23 22:08:54.049545+00,MP3,WAV,PROCESSED,1,2022-10-23 22:12:49.824226+00
58,1666562934.474538__file_8.mp3,1666562934.474538__file_8.wma,2022-10-23 22:08:54.310511+00,MP3,WMA,PROCESSED,1,2022-10-23 22:12:51.525137+00
60,1666562934.942739__file_10.aac,1666562934.942739__file_10.mp3,2022-10-23 22:08:54.809633+00,AAC,MP3,PROCESSED,1,2022-10-23 22:13:01.66099+00
61,1666562935.313701__file_11.aac,1666562935.313701__file_11.mp3,2022-10-23 22:08:54.948037+00,AAC,MP3,PROCESSED,1,2022-10-23 22:13:08.821157+00
62,1666562935.590617__file_12.aac,1666562935.590617__file_12.mp3,2022-10-23 22:08:55.342206+00,AAC,MP3,PROCESSED,1,2022-10-23 22:13:13.652503+00
64,1666562936.099532__file_14.aac,1666562936.099532__file_14.ogg,2022-10-23 22:08:55.877302+00,AAC,OGG,PROCESSED,1,2022-10-23 22:13:23.292627+00
65,1666562936.359042__file_15.aac,1666562936.359042__file_15.wav,2022-10-23 22:08:56.110875+00,AAC,WAV,PROCESSED,1,2022-10-23 22:13:24.025185+00
66,1666562936.563433__file_16.aac,1666562936.563433__file_16.wma,2022-10-23 22:08:56.373274+00,AAC,WMA,PROCESSED,1,2022-10-23 22:13:25.580859+00
68,1666562937.001957__file_18.ogg,1666562937.001957__file_18.mp3,2022-10-23 22:08:56.751713+00,OGG,MP3,PROCESSED,1,2022-10-23 22:13:37.863359+00
69,1666562937.218665__file_19.ogg,1666562937.218665__file_19.wav,2022-10-23 22:08:57.014278+00,OGG,WAV,PROCESSED,1,2022-10-23 22:13:38.974012+00
71,1666562937.744635__file_21.ogg,1666562937.744635__file_21.wma,2022-10-23 22:08:57.449536+00,OGG,WMA,PROCESSED,1,2022-10-23 22:13:46.13901+00
72,1666562938.87329__file_22.wav,1666562938.87329__file_22.aac,2022-10-23 22:08:57.760228+00,WAV,AAC,PROCESSED,1,2022-10-23 22:13:49.59266+00
73,1666562940.134443__file_23.wav,1666562940.134443__file_23.mp3,2022-10-23 22:08:58.903876+00,WAV,MP3,PROCESSED,1,2022-10-23 22:13:55.94294+00
