30,1666560204.992681__file_5.mp3,1666560204.992681__file_5.ogg,2022-10-23 21:23:24.756769+00,MP3,OGG,PROCESSED,1,2022-10-23 21:25:51.801617+00
32,1666560205.449128__file_7.mp3,1666560205.449128__file_7.wav,2022-10-23 21:23:25.184251+00,MP3,WAV,PROCESSED,1,2022-10-23 21:25:53.336012+00
33,1666560205.659518__file_8.mp3,1666560205.659518__file_8.wma,2022-10-23 21:23:25.456762+00,MP3,WMA,PROCESSED,1,2022-10-23 21:25:54.927873+00
34,1666560205.976497__file_9.mp3,1666560205.976497__file_9.wma,2022-10-23 21:23:25.663813+00,MP3,WMA,PROCESSED,1,2022-10-23 21:25:57.688639+00
36,1666560206.449862__file_11.aac,1666560206.449862__file_11.mp3,2022-10-23 21:23:26.17406+00,AAC,MP3,PROCESSED,1,2022-10-23 21:26:12.301885+00
37,1666560206.652475__file_12.aac,1666560206.652475__file_12.mp3,2022-10-23 21:23:26.453414+00,AAC,MP3,PROCESSED,1,2022-10-23 21:26:17.013224+00
38,1666560206.901463__file_13.aac,1666560206.901463__file_13.ogg,2022-10-23 21:23:26.664082+00,AAC,OGG,PROCESSED,1,2022-10-23 21:26:22.361575+00
40,1666560207.529514__file_15.aac,1666560207.529514__file_15.wav,2022-10-23 21:23:27.236437+00,AAC,WAV,PROCESSED,1,2022-10-23 21:26:27.365558+00
41,1666560207.704731__file_16.aac,1666560207.704731__file_16.wma,2022-10-23 21:23:27.534351+00,AAC,WMA,PROCESSED,1,2022-10-23 21:26:28.954609+00
42,1666560207.867042__file_17.ogg,1666560207.867042__file_17.mp3,2022-10-23 21:23:27.712681+00,OGG,MP3,PROCESSED,1,2022-10-23 21:26:35.607741+00
44,1666560208.291586__file_19.ogg,1666560208.291586__file_19.wav,2022-10-23 21:23:28.113634+00,OGG,WAV,PROCESSED,1,2022-10-23 21:26:42.161398+00
45,1666560208.526763__file_20.ogg,1666560208.526763__file_20.aac,2022-10-23 21:23:28.301333+00,OGG,AAC,PROCESSED,1,2022-10-23 21:26:46.29201+00
47,1666560209.874958__file_22.wav,1666560209.874958__file_22.aac,2022-10-23 21:23:28.936579+00,WAV,AAC,PROCESSED,1,2022-10-23 21:26:53.085396+00
48,1666560211.065141__file_23.wav,1666560211.065141__file_23.mp3,2022-10-23 21:23:29.905048+00,WAV,MP3,PROCESSED,1,2022-10-23 21:26:59.331377+00
49,1666560211.949505__file_24.wav,1666560211.949505__file_24.ogg,2022-10-23 21:23:31.079344+00,WAV,OGG,PROCESSED,1,2022-10-23 21:27:03.67689+00
51,1666560213.446791__file_1.mp3,1666560213.446791__file_1.aac,2022-10-23 21:23:33.061856+00,MP3,AAC,PROCESSED,1,2022-10-23 21:27:08.986022+00
52,1666560213.7121__file_2.mp3,1666560213.7121__file_2.aac,2022-10-23 21:23:33.460295+00,MP3,AAC,PROCESSED,1,2022-10-23 21:27:13.377127+00
53,1666560213.969295__file_3.mp3,1666560213.969295__file_3.aac,2022-10-23 21:23:33.734565+00,MP3,AAC,PROCESSED,1,2022-10-23 21:27:17.378968+00
55,1666560214.436384__file_5.mp3,1666560214.436384__file_5.ogg,2022-10-23 21:23:34.18784+00,MP3,OGG,PROCESSED,1,2022-10-23 21:27:26.427355+00
56,1666560214.61731__file_6.mp3,1666560214.61731__file_6.wav,2022-10-23 21:23:34.465052+00,MP3,WAV,PROCESSED,1,2022-10-23 21:27:27.060605+00
57,1666560214.857822__file_7.mp3,1666560214.857822__file_7.wav,2022-10-23 21:23:34.627854+00,MP3,WAV,PROCESSED,1,2022-10-23 21:27:27.934732+00
58,1666560215.048735__file_8.mp3,1666560215.048735__file_8.wma,2022-10-23 21:23:34.862816+00,MP3,WMA,PROCESSED,1,2022-10-23 21:27:29.549806+00
60,1666560215.550027__file_10.aac,1666560215.550027__file_10.mp3,2022-10-23 21:23:35.42266+00,AAC,MP3,PROCESSED,1,2022-10-23 21:27:39.610734+00
61,1666560215.817567__file_11.aac,1666560215.817567__file_11.mp3,2022-10-23 21:23:35.55729+00,AAC,MP3,PROCESSED,1,2022-10-23 21:27:46.802347+00
63,1666560216.259411__file_13.aac,1666560216.259411__file_13.ogg,2022-10-23 21:23:36.020241+00,AAC,OGG,PROCESSED,1,2022-10-23 21:27:56.941432+00
64,1666560216.487196__file_14.aac,1666560216.487196__file_14.ogg,2022-10-23 21:23:36.269648+00,AAC,OGG,PROCESSED,1,2022-10-23 21:28:01.265564+00
65,1666560216.723299__file_15.aac,1666560216.723299__file_15.wav,2022-10-23 21:23:36.504075+00,AAC,WAV,PROCESSED,1,2022-10-23 21:28:01.997845+00
67,1666560217.091015__file_17.ogg,1666560217.091015__file_17.mp3,2022-10-23 21:23:36.937407+00,OGG,MP3,PROCESSED,1,2022-10-23 21:28:10.080783+00
68,1666560217.308771__file_18.ogg,1666560217.308771__file_18.mp3,2022-10-23 21:23:37.097975+00,OGG,MP3,PROCESSED,1,2022-10-23 21:28:15.747085+00
69,1666560217.612616__file_19.ogg,1666560217.612616__file_19.wav,2022-10-23 21:23:37.315923+00,OGG,WAV,PROCESSED,1,2022-10-23 21:28:16.896023+00
71,1666560218.164651__file_21.ogg,1666560218.164651__file_21.wma,2022-10-23 21:23:37.898298+00,OGG,WMA,PROCESSED,1,2022-10-23 21:28:24.08559+00
72,1666560219.197722__file_22.wav,1666560219.197722__file_22.aac,2022-10-23 21:23:38.174552+00,WAV,AAC,PROCESSED,1,2022-10-23 21:28:27.618941+00
